economy,year,en_atm_meth_eg_kt_ce
and,2010,0
and,2011,0
and,2012,0
and,2013,0
and,2014,0
and,2015,0
and,2016,0
and,2017,0
and,2018,0
ago,1990,5140
ago,1991,5500
ago,1992,5870
ago,1993,6230
ago,1994,6590
ago,1995,6950
ago,1996,7160
ago,1997,7380
ago,1998,7590
ago,1999,7810
ago,2000,8020
ago,2001,8910
ago,2002,9810
ago,2003,10700
ago,2004,11590
ago,2005,12480
ago,2006,13820
ago,2007,15150
ago,2008,16490
ago,2009,17820
ago,2010,19160
ago,2011,18970
ago,2012,18790
ago,2013,18600
ago,2014,18420
ago,2015,18230
ago,2016,17980
ago,2017,17720
ago,2018,17460
atg,1990,0
atg,1991,0
atg,1992,0
atg,1993,0
atg,1994,0
atg,1995,0
atg,1996,0
atg,1997,0
atg,1998,0
atg,1999,0
atg,2000,0
atg,2001,0
atg,2002,0
atg,2003,0
atg,2004,0
atg,2005,0
atg,2006,0
atg,2007,0
atg,2008,0
atg,2009,0
atg,2010,0
atg,2011,0
atg,2012,0
atg,2013,0
atg,2014,0
atg,2015,0
atg,2016,0
atg,2017,0
atg,2018,0
arg,1990,10870
arg,1991,11490
arg,1992,12100
arg,1993,12710
arg,1994,13320
arg,1995,13870
arg,1996,14420
arg,1997,14960
arg,1998,14910
arg,1999,14860
arg,2000,14810
arg,2001,14780
arg,2002,14740
arg,2003,14700
arg,2004,14670
arg,2005,14630
arg,2006,14500
arg,2007,14360
arg,2008,14220
arg,2009,14080
arg,2010,13950
arg,2011,13710
arg,2012,13470
arg,2013,13230
arg,2014,13000
arg,2015,12760
arg,2016,12660
arg,2017,12570
arg,2018,12480
arm,1990,2050
arm,1991,1910
arm,1992,1760
arm,1993,1620
arm,1994,1470
arm,1995,1330
arm,1996,1180
arm,1997,1040
arm,1998,890
arm,1999,750
arm,2000,610
arm,2001,630
arm,2002,650
arm,2003,680
arm,2004,700
arm,2005,720
arm,2006,770
arm,2007,830
arm,2008,890
arm,2009,950
arm,2010,1010
arm,2011,1030
arm,2012,1040
arm,2013,1060
arm,2014,1070
arm,2015,1090
arm,2016,1080
arm,2017,1070
arm,2018,1060
aus,1990,32960
aus,1991,33630
aus,1992,35580
aus,1993,34250
aus,1994,32080
aus,1995,33150
aus,1996,33780
aus,1997,36460
aus,1998,36450
aus,1999,32750
aus,2000,34760
aus,2001,34050
aus,2002,32560
aus,2003,32060
aus,2004,32770
aus,2005,33780
aus,2006,34900
aus,2007,36400
aus,2008,36490
aus,2009,36260
aus,2010,36200
aus,2011,35600
aus,2012,35740
aus,2013,35320
aus,2014,33710
aus,2015,37170
aus,2016,38600
aus,2017,38890
aus,2018,39180
aut,1990,1180
aut,1991,1070
aut,1992,1050
aut,1993,990
aut,1994,820
aut,1995,850
aut,1996,820
aut,1997,760
aut,1998,750
aut,1999,750
aut,2000,740
aut,2001,760
aut,2002,730
aut,2003,720
aut,2004,680
aut,2005,640
aut,2006,650
aut,2007,630
aut,2008,620
aut,2009,620
aut,2010,660
aut,2011,630
aut,2012,660
aut,2013,670
aut,2014,600
aut,2015,620
aut,2016,620
aut,2017,610
aut,2018,600
aze,1990,11180
aze,1991,10780
aze,1992,10380
aze,1993,9980
aze,1994,9610
aze,1995,9240
aze,1996,9950
aze,1997,10670
aze,1998,11380
aze,1999,12100
aze,2000,12810
aze,2001,14040
aze,2002,15260
aze,2003,16490
aze,2004,17720
aze,2005,18940
aze,2006,24060
aze,2007,29190
aze,2008,34310
aze,2009,39430
aze,2010,44550
aze,2011,43270
aze,2012,41980
aze,2013,40700
aze,2014,39420
aze,2015,38140
aze,2016,37480
aze,2017,36830
aze,2018,36170
bhs,1990,10
bhs,1991,10
bhs,1992,20
bhs,1993,20
bhs,1994,20
bhs,1995,20
bhs,1996,20
bhs,1997,10
bhs,1998,10
bhs,1999,10
bhs,2000,10
bhs,2001,10
bhs,2002,20
bhs,2003,20
bhs,2004,20
bhs,2005,20
bhs,2006,20
bhs,2007,20
bhs,2008,20
bhs,2009,20
bhs,2010,20
bhs,2011,20
bhs,2012,20
bhs,2013,20
bhs,2014,20
bhs,2015,20
bhs,2016,20
bhs,2017,20
bhs,2018,20
bhr,1990,630
bhr,1991,640
bhr,1992,650
bhr,1993,660
bhr,1994,660
bhr,1995,810
bhr,1996,960
bhr,1997,1110
bhr,1998,1250
bhr,1999,1400
bhr,2000,1550
bhr,2001,1590
bhr,2002,1630
bhr,2003,1670
bhr,2004,1720
bhr,2005,1760
bhr,2006,1810
bhr,2007,1860
bhr,2008,1910
bhr,2009,1960
bhr,2010,2010
bhr,2011,2120
bhr,2012,2230
bhr,2013,2340
bhr,2014,2450
bhr,2015,2560
bhr,2016,2550
bhr,2017,2530
bhr,2018,2520
bgd,1990,1970
bgd,1991,1980
bgd,1992,1980
bgd,1993,1990
bgd,1994,1990
bgd,1995,2060
bgd,1996,2130
bgd,1997,2200
bgd,1998,2270
bgd,1999,2340
bgd,2000,2400
bgd,2001,2480
bgd,2002,2530
bgd,2003,2580
bgd,2004,2630
bgd,2005,2680
bgd,2006,2760
bgd,2007,2830
bgd,2008,2910
bgd,2009,2990
bgd,2010,3070
bgd,2011,3130
bgd,2012,3190
bgd,2013,3250
bgd,2014,3320
bgd,2015,3380
bgd,2016,3350
bgd,2017,3320
bgd,2018,3290
brb,1990,70
brb,1991,70
brb,1992,70
brb,1993,70
brb,1994,70
brb,1995,70
brb,1996,70
brb,1997,80
brb,1998,80
brb,1999,80
brb,2000,80
brb,2001,80
brb,2002,70
brb,2003,70
brb,2004,60
brb,2005,60
brb,2006,60
brb,2007,50
brb,2008,50
brb,2009,50
brb,2010,50
brb,2011,50
brb,2012,50
brb,2013,50
brb,2014,50
brb,2015,50
brb,2016,50
brb,2017,50
brb,2018,50
blr,1990,1110
blr,1991,1030
blr,1992,1120
blr,1993,1060
blr,1994,1020
blr,1995,980
blr,1996,1080
blr,1997,1130
blr,1998,1080
blr,1999,1010
blr,2000,1110
blr,2001,1090
blr,2002,1110
blr,2003,1150
blr,2004,1200
blr,2005,1140
blr,2006,1220
blr,2007,1410
blr,2008,1290
blr,2009,1130
blr,2010,1230
blr,2011,1150
blr,2012,1160
blr,2013,1170
blr,2014,1160
blr,2015,1120
blr,2016,1100
blr,2017,1110
blr,2018,1120
bel,1990,1550
bel,1991,1430
bel,1992,1270
bel,1993,1310
bel,1994,1150
bel,1995,1160
bel,1996,1160
bel,1997,1090
bel,1998,1050
bel,1999,1040
bel,2000,1020
bel,2001,1020
bel,2002,970
bel,2003,970
bel,2004,970
bel,2005,980
bel,2006,990
bel,2007,990
bel,2008,1030
bel,2009,1060
bel,2010,1180
bel,2011,1050
bel,2012,1050
bel,2013,1090
bel,2014,990
bel,2015,1060
bel,2016,1070
bel,2017,1070
bel,2018,1070
blz,1990,10
blz,1991,10
blz,1992,10
blz,1993,10
blz,1994,10
blz,1995,10
blz,1996,20
blz,1997,20
blz,1998,20
blz,1999,30
blz,2000,30
blz,2001,30
blz,2002,30
blz,2003,30
blz,2004,30
blz,2005,40
blz,2006,70
blz,2007,110
blz,2008,140
blz,2009,180
blz,2010,210
blz,2011,190
blz,2012,170
blz,2013,150
blz,2014,130
blz,2015,110
blz,2016,110
blz,2017,110
blz,2018,110
ben,1990,760
ben,1991,780
ben,1992,800
ben,1993,820
ben,1994,840
ben,1995,870
ben,1996,890
ben,1997,910
ben,1998,920
ben,1999,940
ben,2000,960
ben,2001,1030
ben,2002,1100
ben,2003,1170
ben,2004,1240
ben,2005,1310
ben,2006,1410
ben,2007,1520
ben,2008,1630
ben,2009,1740
ben,2010,1850
ben,2011,1920
ben,2012,2000
ben,2013,2080
ben,2014,2160
ben,2015,2240
ben,2016,2270
ben,2017,2300
ben,2018,2330
btn,1990,270
btn,1991,270
btn,1992,270
btn,1993,270
btn,1994,270
btn,1995,280
btn,1996,280
btn,1997,290
btn,1998,290
btn,1999,300
btn,2000,300
btn,2001,310
btn,2002,310
btn,2003,320
btn,2004,320
btn,2005,330
btn,2006,330
btn,2007,340
btn,2008,350
btn,2009,350
btn,2010,360
btn,2011,370
btn,2012,370
btn,2013,380
btn,2014,380
btn,2015,380
btn,2016,380
btn,2017,370
btn,2018,370
bol,1990,1250
bol,1991,1560
bol,1992,1880
bol,1993,2190
bol,1994,2510
bol,1995,2250
bol,1996,1980
bol,1997,1720
bol,1998,1450
bol,1999,1280
bol,2000,1120
bol,2001,1370
bol,2002,1610
bol,2003,1860
bol,2004,2110
bol,2005,2360
bol,2006,2370
bol,2007,2380
bol,2008,2390
bol,2009,2400
bol,2010,2400
bol,2011,2590
bol,2012,2780
bol,2013,2970
bol,2014,3170
bol,2015,3360
bol,2016,3370
bol,2017,3390
bol,2018,3400
bih,1990,1940
bih,1991,1900
bih,1992,570
bih,1993,200
bih,1994,210
bih,1995,210
bih,1996,400
bih,1997,600
bih,1998,740
bih,1999,720
bih,2000,740
bih,2001,750
bih,2002,820
bih,2003,860
bih,2004,900
bih,2005,910
bih,2006,940
bih,2007,1010
bih,2008,1000
bih,2009,990
bih,2010,960
bih,2011,1020
bih,2012,870
bih,2013,960
bih,2014,800
bih,2015,800
bih,2016,790
bih,2017,780
bih,2018,770
bwa,1990,570
bwa,1991,590
bwa,1992,620
bwa,1993,650
bwa,1994,680
bwa,1995,700
bwa,1996,770
bwa,1997,830
bwa,1998,890
bwa,1999,950
bwa,2000,1020
bwa,2001,1010
bwa,2002,1000
bwa,2003,1000
bwa,2004,990
bwa,2005,980
bwa,2006,1010
bwa,2007,1040
bwa,2008,1070
bwa,2009,1100
bwa,2010,1120
bwa,2011,1210
bwa,2012,1290
bwa,2013,1370
bwa,2014,1450
bwa,2015,1530
bwa,2016,1560
bwa,2017,1590
bwa,2018,1620
bra,1990,13650
bra,1991,19290
bra,1992,18220
bra,1993,17880
bra,1994,17500
bra,1995,11840
bra,1996,15990
bra,1997,16250
bra,1998,16210
bra,1999,16770
bra,2000,12800
bra,2001,18260
bra,2002,18950
bra,2003,19600
bra,2004,21530
bra,2005,17120
bra,2006,16050
bra,2007,15890
bra,2008,15830
bra,2009,17360
bra,2010,15730
bra,2011,16230
bra,2012,16740
bra,2013,17240
bra,2014,17740
bra,2015,18250
bra,2016,18250
bra,2017,18260
bra,2018,18260
brn,1990,9800
brn,1991,9940
brn,1992,10070
brn,1993,10210
brn,1994,10340
brn,1995,10480
brn,1996,10790
brn,1997,11100
brn,1998,11410
brn,1999,11720
brn,2000,12030
brn,2001,12100
brn,2002,12170
brn,2003,12240
brn,2004,12310
brn,2005,12380
brn,2006,11890
brn,2007,11400
brn,2008,10910
brn,2009,10420
brn,2010,9920
brn,2011,9800
brn,2012,9670
brn,2013,9550
brn,2014,9430
brn,2015,9300
brn,2016,9080
brn,2017,8870
brn,2018,8650
bgr,1990,2690
bgr,1991,2270
bgr,1992,2480
bgr,1993,2480
bgr,1994,2290
bgr,1995,2360
bgr,1996,2350
bgr,1997,2090
bgr,1998,1880
bgr,1999,1560
bgr,2000,1660
bgr,2001,1550
bgr,2002,1600
bgr,2003,1720
bgr,2004,1310
bgr,2005,1360
bgr,2006,1260
bgr,2007,1400
bgr,2008,1420
bgr,2009,1350
bgr,2010,1450
bgr,2011,1730
bgr,2012,1600
bgr,2013,1420
bgr,2014,1420
bgr,2015,1500
bgr,2016,1360
bgr,2017,1350
bgr,2018,1340
bfa,1990,690
bfa,1991,710
bfa,1992,730
bfa,1993,750
bfa,1994,760
bfa,1995,780
bfa,1996,730
bfa,1997,680
bfa,1998,630
bfa,1999,580
bfa,2000,540
bfa,2001,590
bfa,2002,650
bfa,2003,700
bfa,2004,760
bfa,2005,810
bfa,2006,850
bfa,2007,880
bfa,2008,910
bfa,2009,950
bfa,2010,980
bfa,2011,1000
bfa,2012,1020
bfa,2013,1030
bfa,2014,1050
bfa,2015,1070
bfa,2016,1080
bfa,2017,1080
bfa,2018,1090
bdi,1990,950
bdi,1991,990
bdi,1992,1030
bdi,1993,1070
bdi,1994,1110
bdi,1995,1140
bdi,1996,1120
bdi,1997,1110
bdi,1998,1090
bdi,1999,980
bdi,2000,880
bdi,2001,840
bdi,2002,800
bdi,2003,760
bdi,2004,720
bdi,2005,680
bdi,2006,680
bdi,2007,690
bdi,2008,690
bdi,2009,700
bdi,2010,700
bdi,2011,670
bdi,2012,630
bdi,2013,600
bdi,2014,560
bdi,2015,530
bdi,2016,530
bdi,2017,540
bdi,2018,540
cpv,1990,10
cpv,1991,10
cpv,1992,10
cpv,1993,10
cpv,1994,10
cpv,1995,10
cpv,1996,10
cpv,1997,10
cpv,1998,20
cpv,1999,20
cpv,2000,20
cpv,2001,20
cpv,2002,20
cpv,2003,20
cpv,2004,20
cpv,2005,20
cpv,2006,20
cpv,2007,20
cpv,2008,20
cpv,2009,20
cpv,2010,30
cpv,2011,30
cpv,2012,30
cpv,2013,30
cpv,2014,30
cpv,2015,30
cpv,2016,30
cpv,2017,30
cpv,2018,30
khm,1990,980
khm,1991,1080
khm,1992,1180
khm,1993,1270
khm,1994,1370
khm,1995,1470
khm,1996,1470
khm,1997,1480
khm,1998,1480
khm,1999,1480
khm,2000,1490
khm,2001,1570
khm,2002,1650
khm,2003,1730
khm,2004,1810
khm,2005,1890
khm,2006,1890
khm,2007,1890
khm,2008,1890
khm,2009,1900
khm,2010,1900
khm,2011,2070
khm,2012,2240
khm,2013,2410
khm,2014,2580
khm,2015,2750
khm,2016,2800
khm,2017,2860
khm,2018,2910
cmr,1990,1640
cmr,1991,1650
cmr,1992,1650
cmr,1993,1650
cmr,1994,1650
cmr,1995,1830
cmr,1996,1990
cmr,1997,2140
cmr,1998,2300
cmr,1999,2450
cmr,2000,2610
cmr,2001,2650
cmr,2002,2690
cmr,2003,2730
cmr,2004,2770
cmr,2005,2810
cmr,2006,2940
cmr,2007,3070
cmr,2008,3200
cmr,2009,3330
cmr,2010,3470
cmr,2011,3630
cmr,2012,3790
cmr,2013,3960
cmr,2014,4120
cmr,2015,4280
cmr,2016,4340
cmr,2017,4390
cmr,2018,4450
can,1990,45640
can,1991,46830
can,1992,49970
can,1993,52590
can,1994,55020
can,1995,57650
can,1996,60900
can,1997,62490
can,1998,63430
can,1999,62750
can,2000,62040
can,2001,59870
can,2002,57260
can,2003,55780
can,2004,54910
can,2005,52710
can,2006,52600
can,2007,52260
can,2008,51420
can,2009,48350
can,2010,47820
can,2011,48600
can,2012,51160
can,2013,52980
can,2014,55770
can,2015,53920
can,2016,49760
can,2017,50920
can,2018,52090
caf,1990,7000
caf,1991,7090
caf,1992,7180
caf,1993,7270
caf,1994,7360
caf,1995,7450
caf,1996,7500
caf,1997,7550
caf,1998,7600
caf,1999,7640
caf,2000,7690
caf,2001,7590
caf,2002,7490
caf,2003,7380
caf,2004,7280
caf,2005,7180
caf,2006,7570
caf,2007,7950
caf,2008,8340
caf,2009,8730
caf,2010,9120
caf,2011,9740
caf,2012,10350
caf,2013,10960
caf,2014,11580
caf,2015,12190
caf,2016,12370
caf,2017,12550
caf,2018,12720
tcd,1990,360
tcd,1991,360
tcd,1992,370
tcd,1993,380
tcd,1994,390
tcd,1995,400
tcd,1996,410
tcd,1997,420
tcd,1998,430
tcd,1999,440
tcd,2000,450
tcd,2001,2090
tcd,2002,3720
tcd,2003,5360
tcd,2004,6990
tcd,2005,8620
tcd,2006,8130
tcd,2007,7650
tcd,2008,7160
tcd,2009,6670
tcd,2010,6180
tcd,2011,6200
tcd,2012,6210
tcd,2013,6220
tcd,2014,6240
tcd,2015,6250
tcd,2016,6320
tcd,2017,6390
tcd,2018,6460
chl,1990,3320
chl,1991,3280
chl,1992,3240
chl,1993,3200
chl,1994,3100
chl,1995,3150
chl,1996,3210
chl,1997,3260
chl,1998,3320
chl,1999,3370
chl,2000,3430
chl,2001,3480
chl,2002,3520
chl,2003,3570
chl,2004,3620
chl,2005,3670
chl,2006,3690
chl,2007,3580
chl,2008,3460
chl,2009,3350
chl,2010,3240
chl,2011,3280
chl,2012,3320
chl,2013,3360
chl,2014,3400
chl,2015,3440
chl,2016,3400
chl,2017,3370
chl,2018,3330
chn,1990,216600
chn,1991,221020
chn,1992,225440
chn,1993,229860
chn,1994,234280
chn,1995,248050
chn,1996,261820
chn,1997,275590
chn,1998,289360
chn,1999,303130
chn,2000,316900
chn,2001,330670
chn,2002,344440
chn,2003,358210
chn,2004,371980
chn,2005,385750
chn,2006,427330
chn,2007,468910
chn,2008,510490
chn,2009,552070
chn,2010,593650
chn,2011,635320
chn,2012,677000
chn,2013,700010
chn,2014,723020
chn,2015,746030
chn,2016,743880
chn,2017,741730
chn,2018,739580
col,1990,7380
col,1991,7500
col,1992,7610
col,1993,7730
col,1994,7840
col,1995,8090
col,1996,8380
col,1997,8670
col,1998,8960
col,1999,9250
col,2000,9540
col,2001,9950
col,2002,10370
col,2003,10790
col,2004,11200
col,2005,11390
col,2006,12070
col,2007,12740
col,2008,13410
col,2009,14080
col,2010,14750
col,2011,15310
col,2012,15870
col,2013,16430
col,2014,16990
col,2015,17550
col,2016,17380
col,2017,17200
col,2018,17030
com,1990,10
com,1991,10
com,1992,10
com,1993,10
com,1994,20
com,1995,20
com,1996,20
com,1997,20
com,1998,20
com,1999,20
com,2000,20
com,2001,20
com,2002,20
com,2003,20
com,2004,20
com,2005,20
com,2006,20
com,2007,20
com,2008,20
com,2009,20
com,2010,20
com,2011,30
com,2012,30
com,2013,30
com,2014,30
com,2015,30
com,2016,30
com,2017,30
com,2018,30
cod,1990,6460
cod,1991,6740
cod,1992,7010
cod,1993,7290
cod,1994,7560
cod,1995,7520
cod,1996,7320
cod,1997,7110
cod,1998,6910
cod,1999,6710
cod,2000,6780
cod,2001,6850
cod,2002,6910
cod,2003,6970
cod,2004,6940
cod,2005,6920
cod,2006,7150
cod,2007,7390
cod,2008,7620
cod,2009,7860
cod,2010,8100
cod,2011,8630
cod,2012,9160
cod,2013,9690
cod,2014,10220
cod,2015,10750
cod,2016,10850
cod,2017,10950
cod,2018,11050
cog,1990,430
cog,1991,390
cog,1992,360
cog,1993,330
cog,1994,290
cog,1995,320
cog,1996,350
cog,1997,370
cog,1998,400
cog,1999,430
cog,2000,460
cog,2001,480
cog,2002,510
cog,2003,540
cog,2004,560
cog,2005,590
cog,2006,700
cog,2007,810
cog,2008,930
cog,2009,1040
cog,2010,1150
cog,2011,1180
cog,2012,1210
cog,2013,1240
cog,2014,1270
cog,2015,1300
cog,2016,1330
cog,2017,1360
cog,2018,1380
cri,1990,380
cri,1991,360
cri,1992,340
cri,1993,320
cri,1994,300
cri,1995,280
cri,1996,260
cri,1997,260
cri,1998,270
cri,1999,280
cri,2000,290
cri,2001,300
cri,2002,320
cri,2003,330
cri,2004,350
cri,2005,360
cri,2006,370
cri,2007,380
cri,2008,380
cri,2009,390
cri,2010,390
cri,2011,390
cri,2012,390
cri,2013,390
cri,2014,390
cri,2015,390
cri,2016,390
cri,2017,390
cri,2018,380
civ,1990,570
civ,1991,3230
civ,1992,5880
civ,1993,8530
civ,1994,11190
civ,1995,10660
civ,1996,10120
civ,1997,9570
civ,1998,9020
civ,1999,8480
civ,2000,7930
civ,2001,7370
civ,2002,6800
civ,2003,6240
civ,2004,5680
civ,2005,5120
civ,2006,4550
civ,2007,3990
civ,2008,3430
civ,2009,2860
civ,2010,2300
civ,2011,1740
civ,2012,1170
civ,2013,1160
civ,2014,1140
civ,2015,1130
civ,2016,1180
civ,2017,1240
civ,2018,1290
hrv,1990,840
hrv,1991,790
hrv,1992,700
hrv,1993,730
hrv,1994,660
hrv,1995,680
hrv,1996,710
hrv,1997,680
hrv,1998,660
hrv,1999,640
hrv,2000,590
hrv,2001,630
hrv,2002,620
hrv,2003,670
hrv,2004,660
hrv,2005,680
hrv,2006,670
hrv,2007,660
hrv,2008,650
hrv,2009,660
hrv,2010,680
hrv,2011,650
hrv,2012,610
hrv,2013,600
hrv,2014,540
hrv,2015,600
hrv,2016,590
hrv,2017,580
hrv,2018,570
cub,1990,450
cub,1991,420
cub,1992,400
cub,1993,380
cub,1994,350
cub,1995,900
cub,1996,1420
cub,1997,1510
cub,1998,1590
cub,1999,1670
cub,2000,1760
cub,2001,1840
cub,2002,1920
cub,2003,2000
cub,2004,2090
cub,2005,2170
cub,2006,2190
cub,2007,2200
cub,2008,2220
cub,2009,2240
cub,2010,2260
cub,2011,2250
cub,2012,2230
cub,2013,2220
cub,2014,2210
cub,2015,2190
cub,2016,2210
cub,2017,2220
cub,2018,2230
cyp,1990,10
cyp,1991,10
cyp,1992,10
cyp,1993,10
cyp,1994,10
cyp,1995,10
cyp,1996,10
cyp,1997,10
cyp,1998,10
cyp,1999,20
cyp,2000,20
cyp,2001,20
cyp,2002,20
cyp,2003,20
cyp,2004,20
cyp,2005,20
cyp,2006,20
cyp,2007,20
cyp,2008,20
cyp,2009,20
cyp,2010,20
cyp,2011,20
cyp,2012,20
cyp,2013,20
cyp,2014,20
cyp,2015,20
cyp,2016,20
cyp,2017,20
cyp,2018,20
cze,1990,13240
cze,1991,11920
cze,1992,11190
cze,1993,10970
cze,1994,10390
cze,1995,10140
cze,1996,10030
cze,1997,9780
cze,1998,9210
cze,1999,8380
cze,2000,7650
cze,2001,7290
cze,2002,6810
cze,2003,6740
cze,2004,6480
cze,2005,6890
cze,2006,7130
cze,2007,6690
cze,2008,6660
cze,2009,6340
cze,2010,6450
cze,2011,6420
cze,2012,6230
cze,2013,5360
cze,2014,5270
cze,2015,5170
cze,2016,4850
cze,2017,4870
cze,2018,4890
dnk,1990,370
dnk,1991,440
dnk,1992,460
dnk,1993,510
dnk,1994,590
dnk,1995,740
dnk,1996,850
dnk,1997,880
dnk,1998,900
dnk,1999,960
dnk,2000,910
dnk,2001,940
dnk,2002,910
dnk,2003,890
dnk,2004,910
dnk,2005,850
dnk,2006,800
dnk,2007,750
dnk,2008,720
dnk,2009,630
dnk,2010,680
dnk,2011,580
dnk,2012,470
dnk,2013,430
dnk,2014,380
dnk,2015,370
dnk,2016,370
dnk,2017,370
dnk,2018,360
dji,1990,20
dji,1991,20
dji,1992,20
dji,1993,20
dji,1994,20
dji,1995,30
dji,1996,30
dji,1997,30
dji,1998,30
dji,1999,40
dji,2000,40
dji,2001,40
dji,2002,40
dji,2003,40
dji,2004,40
dji,2005,40
dji,2006,40
dji,2007,40
dji,2008,40
dji,2009,40
dji,2010,40
dji,2011,40
dji,2012,40
dji,2013,40
dji,2014,30
dji,2015,30
dji,2016,30
dji,2017,30
dji,2018,30
dma,1990,0
dma,1991,0
dma,1992,0
dma,1993,0
dma,1994,0
dma,1995,0
dma,1996,0
dma,1997,0
dma,1998,0
dma,1999,0
dma,2000,0
dma,2001,0
dma,2002,0
dma,2003,0
dma,2004,0
dma,2005,0
dma,2006,0
dma,2007,0
dma,2008,0
dma,2009,0
dma,2010,0
dma,2011,0
dma,2012,0
dma,2013,0
dma,2014,0
dma,2015,0
dma,2016,0
dma,2017,0
dma,2018,0
dom,1990,320
dom,1991,350
dom,1992,380
dom,1993,410
dom,1994,440
dom,1995,450
dom,1996,470
dom,1997,480
dom,1998,490
dom,1999,470
dom,2000,460
dom,2001,460
dom,2002,460
dom,2003,460
dom,2004,450
dom,2005,450
dom,2006,470
dom,2007,490
dom,2008,500
dom,2009,520
dom,2010,530
dom,2011,530
dom,2012,520
dom,2013,510
dom,2014,500
dom,2015,490
dom,2016,490
dom,2017,490
dom,2018,490
ecu,1990,530
ecu,1991,540
ecu,1992,550
ecu,1993,570
ecu,1994,580
ecu,1995,590
ecu,1996,600
ecu,1997,600
ecu,1998,610
ecu,1999,610
ecu,2000,620
ecu,2001,620
ecu,2002,620
ecu,2003,620
ecu,2004,620
ecu,2005,630
ecu,2006,620
ecu,2007,620
ecu,2008,630
ecu,2009,630
ecu,2010,630
ecu,2011,640
ecu,2012,650
ecu,2013,660
ecu,2014,660
ecu,2015,670
ecu,2016,670
ecu,2017,670
ecu,2018,660
egy,1990,6940
egy,1991,7500
egy,1992,8060
egy,1993,8620
egy,1994,9170
egy,1995,9730
egy,1996,10280
egy,1997,10840
egy,1998,11390
egy,1999,11940
egy,2000,12490
egy,2001,12610
egy,2002,12730
egy,2003,12840
egy,2004,12960
egy,2005,13080
egy,2006,13480
egy,2007,13870
egy,2008,14270
egy,2009,14670
egy,2010,15070
egy,2011,14840
egy,2012,14610
egy,2013,14390
egy,2014,14160
egy,2015,13930
egy,2016,13910
egy,2017,13880
egy,2018,13860
slv,1990,560
slv,1991,610
slv,1992,660
slv,1993,710
slv,1994,760
slv,1995,750
slv,1996,730
slv,1997,720
slv,1998,700
slv,1999,680
slv,2000,670
slv,2001,640
slv,2002,620
slv,2003,600
slv,2004,580
slv,2005,560
slv,2006,560
slv,2007,560
slv,2008,560
slv,2009,560
slv,2010,560
slv,2011,560
slv,2012,550
slv,2013,550
slv,2014,550
slv,2015,550
slv,2016,550
slv,2017,550
slv,2018,540
gnq,1990,30
gnq,1991,80
gnq,1992,120
gnq,1993,170
gnq,1994,220
gnq,1995,260
gnq,1996,1760
gnq,1997,3250
gnq,1998,4750
gnq,1999,6250
gnq,2000,7740
gnq,2001,9630
gnq,2002,11520
gnq,2003,13410
gnq,2004,15300
gnq,2005,17190
gnq,2006,16940
gnq,2007,16690
gnq,2008,16440
gnq,2009,16180
gnq,2010,15930
gnq,2011,15450
gnq,2012,14970
gnq,2013,14500
gnq,2014,14020
gnq,2015,13540
gnq,2016,13030
gnq,2017,12510
gnq,2018,12000
eri,1990,0
eri,1991,70
eri,1992,140
eri,1993,200
eri,1994,270
eri,1995,310
eri,1996,320
eri,1997,340
eri,1998,350
eri,1999,360
eri,2000,380
eri,2001,350
eri,2002,320
eri,2003,290
eri,2004,260
eri,2005,230
eri,2006,220
eri,2007,210
eri,2008,190
eri,2009,180
eri,2010,170
eri,2011,170
eri,2012,170
eri,2013,180
eri,2014,180
eri,2015,180
eri,2016,190
eri,2017,190
eri,2018,190
est,1990,190
est,1991,180
est,1992,120
est,1993,90
est,1994,120
est,1995,180
est,1996,200
est,1997,210
est,1998,160
est,1999,160
est,2000,160
est,2001,170
est,2002,160
est,2003,160
est,2004,170
est,2005,160
est,2006,150
est,2007,180
est,2008,180
est,2009,170
est,2010,180
est,2011,160
est,2012,170
est,2013,170
est,2014,160
est,2015,160
est,2016,190
est,2017,190
est,2018,190
swz,1990,210
swz,1991,210
swz,1992,220
swz,1993,230
swz,1994,240
swz,1995,250
swz,1996,270
swz,1997,300
swz,1998,320
swz,1999,350
swz,2000,370
swz,2001,380
swz,2002,390
swz,2003,400
swz,2004,410
swz,2005,420
swz,2006,390
swz,2007,360
swz,2008,330
swz,2009,290
swz,2010,260
swz,2011,270
swz,2012,270
swz,2013,280
swz,2014,280
swz,2015,290
swz,2016,290
swz,2017,300
swz,2018,300
eth,1990,4150
eth,1991,5510
eth,1992,6900
eth,1993,8290
eth,1994,9590
eth,1995,10850
eth,1996,11860
eth,1997,12880
eth,1998,13900
eth,1999,14920
eth,2000,15930
eth,2001,16300
eth,2002,16660
eth,2003,17030
eth,2004,17390
eth,2005,17750
eth,2006,18260
eth,2007,18760
eth,2008,19260
eth,2009,19760
eth,2010,20260
eth,2011,22200
eth,2012,24150
eth,2013,26090
eth,2014,28040
eth,2015,29980
eth,2016,30370
eth,2017,30770
eth,2018,31160
fji,1990,60
fji,1991,60
fji,1992,60
fji,1993,60
fji,1994,70
fji,1995,70
fji,1996,70
fji,1997,70
fji,1998,70
fji,1999,80
fji,2000,80
fji,2001,80
fji,2002,80
fji,2003,80
fji,2004,90
fji,2005,90
fji,2006,80
fji,2007,80
fji,2008,70
fji,2009,60
fji,2010,60
fji,2011,110
fji,2012,150
fji,2013,200
fji,2014,250
fji,2015,300
fji,2016,310
fji,2017,320
fji,2018,330
fin,1990,380
